iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
IRN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
IRN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
JEY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,,tonnes,,2022-09-06 12:39:52.76017,
JEY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
JEY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
MDA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
