iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
TCD,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,129384,tonnes,annual,2022-08-09 15:10:25.409452,2022-08-25 00:18:10.194763
TCD,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,129384,tonnes,annual,2022-08-09 15:10:25.409468,2022-08-25 00:18:10.194763
TCD,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,129384,tonnes,annual,2022-08-09 15:10:25.409473,2022-08-25 00:18:10.194763
CUB,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,1114519,tonnes,annual,2022-08-09 15:10:25.395325,2022-09-01 17:21:34.147632
DZA,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,13052772,tonnes,annual,2022-08-09 15:10:25.39627,2022-09-01 17:21:34.259403
DZA,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,13052772,tonnes,annual,2022-08-09 15:10:25.396285,2022-09-01 17:21:34.259403
DZA,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,13052772,tonnes,annual,2022-08-09 15:10:25.39629,2022-09-01 17:21:34.259403
IRQ,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,5899020,tonnes,annual,2022-08-09 15:10:25.400051,2022-09-01 17:21:34.501595
IRQ,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,5899020,tonnes,annual,2022-08-09 15:10:25.400066,2022-09-01 17:21:34.501595
IRQ,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,5899020,tonnes,annual,2022-08-09 15:10:25.400072,2022-09-01 17:21:34.501595
LBY,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,2972698,tonnes,annual,2022-08-09 15:10:25.401839,2022-09-01 17:21:34.599517
LBY,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,2972698,tonnes,annual,2022-08-09 15:10:25.401854,2022-09-01 17:21:34.599517
NPL,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,1460460,tonnes,annual,2022-08-09 15:10:25.405343,2022-09-01 17:21:34.80942
NPL,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,1460460,tonnes,annual,2022-08-09 15:10:25.405357,2022-09-01 17:21:34.80942
NPL,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,1460460,tonnes,annual,2022-08-09 15:10:25.405362,2022-09-01 17:21:34.80942
