iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
DZA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,1833.064883,tonnes,annual,2022-08-29 16:13:42.844751,
EGY,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,2932.792193,tonnes,annual,2022-08-29 16:13:42.845925,
EGY,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,2932.792193,tonnes,annual,2022-08-29 16:13:42.84594,
EGY,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,2932.792193,tonnes,annual,2022-08-29 16:13:42.845945,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,6411.149971,tonnes,annual,2022-08-29 16:13:42.846904,
AUT,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.825858,
AZE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.829091,
BIH,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.832965,
BRA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.836553,
BTN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.838807,
CAN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.839846,
CHL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.840832,
CHN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.841808,
COL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.842823,
DEU,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.843784,
DZA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.844741,
EGY,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.845935,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,6411.149971,tonnes,annual,2022-08-29 16:13:42.846919,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,6411.149971,tonnes,annual,2022-08-29 16:13:42.846924,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,1913333.159,tonnes,annual,2022-08-29 16:13:42.847886,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,1913333.159,tonnes,annual,2022-08-29 16:13:42.847901,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,1913333.159,tonnes,annual,2022-08-29 16:13:42.847905,
